DataId; RankerBuildTimes; KendallRankCorrelation; Loss; RootMeanSquareError; RankerPredictTimes; BestThreeLoss
1025.0; 453.0; 0.1341991341991342; 2.542373000000012; 10.220359166611916; 0.0; 1.016949000000011
2.0; 440.0; 0.4805194805194805; 11.406843999999992; 25.490181047619547; 0.0; 3.346007
1026.0; 437.0; 0.5584415584415584; 7.906976999999998; 4.857083804168285; 0.0; 6.9767439999999965
4.0; 438.0; 0.29004329004329005; 13.333332999999996; 9.41281637687752; 0.0; 1.333332999999996
7.0; 437.0; 0.4199134199134199; 5.862069000000005; 14.871119805290235; 0.0; 0.3448269999999951
9.0; 439.0; 0.7402597402597403; 7.272727000000003; 12.54862187692432; 0.0; 0.0
10.0; 453.0; 0.6017316017316018; 0.0; 11.159449561412007; 0.0; 0.0
11.0; 439.0; 0.43722943722943725; 0.0; 12.669611323896259; 0.0; 0.0
40971.0; 421.0; 0.6277056277056277; 1.3846149999999966; 27.877779217424056; 0.0; 0.0
13.0; 454.0; -0.030303030303030304; 3.1325300000000027; 4.075414357023685; 0.0; 3.1325300000000027
15.0; 437.0; 0.20346320346320346; 0.5797110000000032; 14.406495844588788; 0.0; 0.5797110000000032
1045.0; 439.0; 0.1341991341991342; 0.0; 16.729753086636027; 0.0; 0.0
40981.0; 453.0; -0.22943722943722944; NaN; NaN; 0.0; NaN
1048.0; 439.0; 0.45454545454545453; 8.703702999999997; 16.057562380501697; 0.0; 0.0
25.0; 438.0; 0.3246753246753247; 3.9252329999999915; 13.23767050668366; 0.0; 3.9252329999999915
27.0; 423.0; 0.3246753246753247; 3.177570000000003; 7.809709373997339; 0.0; 2.4299060000000026
29.0; 453.0; 0.19480519480519481; 2.3529410000000013; 6.994452645286476; 0.0; 1.7647060000000039
1054.0; 440.0; 0.1341991341991342; 3.5555549999999982; 10.759432338374976; 0.0; 0.0
31.0; 438.0; -0.09956709956709957; 8.322147999999999; 14.448548825655706; 0.0; 1.0738259999999968
1055.0; 440.0; 0.03896103896103896; 0.8333340000000078; 14.870379674724047; 0.0; 0.8333340000000078
