DataId; RankerBuildTimes; Best1Loss; Best6Loss; Best12Loss; Best20Loss; RankerPredictTimes; Best2Loss; Best16Loss; Best13Loss; Best18Loss; KendallRankCorrelation; Best21Loss; Best9Loss; Best17Loss; KendallRankCorrelationWithTies; Best5Loss; Best19Loss; Best8Loss; Best22Loss; MaxDiff; Best4Loss; Best10Loss; Best14Loss; Best7Loss; Best11Loss; Best15Loss; Best3Loss
1520.0; 11800.0; 0.0; 0.0; 0.0; 0.0; 510.0; 0.0; 0.0; 0.0; 0.0; 0.45454545454545453; 0.0; 0.0; 0.0; 0.4726759937885687; 0.0; 0.0; 0.0; 0.0; 74.285714; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
736.0; 11800.0; 3.333332999999996; 0.0; 0.0; 0.0; 38.0; 3.333332999999996; 0.0; 0.0; 0.0; 0.2987012987012987; 0.0; 0.0; 0.0; 0.29925329832291714; 0.0; 0.0; 0.0; 0.0; 18.666666999999997; 1.333332999999996; 0.0; 0.0; 0.0; 0.0; 0.0; 1.333332999999996
957.0; 11800.0; 0.6611570000000029; 0.16528900000000135; 0.16528900000000135; 0.0; 18.0; 0.6611570000000029; 0.16528900000000135; 0.16528900000000135; 0.0; 0.11688311688311688; 0.0; 0.16528900000000135; 0.16528900000000135; 0.1312988871634913; 0.16528900000000135; 0.0; 0.16528900000000135; 0.0; 79.669421; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.6611570000000029
40647.0; 11800.0; 9.497907999999995; 0.0; 0.0; 0.0; 52.0; 7.782426999999998; 0.0; 0.0; 0.0; 0.5844155844155844; 0.0; 0.0; 0.0; 0.5844155844155844; 0.0; 0.0; 0.0; 0.0; 77.531381; 7.782426999999998; 0.0; 0.0; 0.0; 0.0; 0.0; 7.782426999999998
826.0; 11800.0; 6.0; 3.882352999999995; 0.0; 0.0; 39.0; 6.0; 0.0; 0.0; 0.0; -0.18614718614718614; 0.0; 3.882352999999995; 0.0; -0.20524800259021087; 3.882352999999995; 0.0; 3.882352999999995; 0.0; 70.0; 6.0; 3.882352999999995; 0.0; 3.882352999999995; 3.882352999999995; 0.0; 6.0
718.0; 11800.0; 4.71380400000001; 0.0; 0.0; 0.0; 62.0; 0.8080810000000014; 0.0; 0.0; 0.0; 0.6017316017316018; 0.0; 0.0; 0.0; 0.5986998901299034; 0.0; 0.0; 0.0; 0.0; 85.252525; 0.33670000000000755; 0.0; 0.0; 0.0; 0.0; 0.0; 0.33670000000000755
870.0; 11800.0; 0.0; 0.0; 0.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.5064935064935064; 0.0; 0.0; 0.0; 0.5119317901110769; 0.0; 0.0; 0.0; 0.0; 87.891156; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
950.0; 11800.0; 0.0; 0.0; 0.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.5411255411255411; 0.0; 0.0; 0.0; 0.5029824202724349; 0.0; 0.0; 0.0; 0.0; 99.272727; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
967.0; 11800.0; 0.0; 0.0; 0.0; 0.0; 3.0; 0.0; 0.0; 0.0; 0.0; 0.341991341991342; 0.0; 0.0; 0.0; 0.35217724176659865; 0.0; 0.0; 0.0; 0.0; 89.915966; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
40654.0; 11800.0; 1.0460259999999977; 0.08368200000000314; 0.0; 0.0; 2.0; 1.0041849999999997; 0.0; 0.0; 0.0; 0.5757575757575758; 0.0; 0.0; 0.0; 0.5890807068296637; 1.0041849999999997; 0.0; 0.0; 0.0; 55.355649; 1.0041849999999997; 0.0; 0.0; 0.08368200000000314; 0.0; 0.0; 1.0041849999999997
