DataId; RankerBuildTimes; KendallRankCorrelation; Loss; RankerPredictTimes; BestThreeLoss
1025.0; 78.0; 0.22077922077922077; 2.0338980000000078; 0.0; 2.0338980000000078
2.0; 94.0; 0.3333333333333333; 10.950569999999999; 0.0; 4.258555000000001
1026.0; 78.0; 0.35064935064935066; 6.9767439999999965; 0.0; 6.9767439999999965
4.0; 64.0; 0.5584415584415584; 1.333332999999996; 0.0; 1.333332999999996
7.0; 78.0; 0.021645021645021644; 10.344826999999995; 0.0; 10.344826999999995
9.0; 78.0; 0.49783549783549785; 0.0; 0.0; 0.0
10.0; 78.0; 0.4805194805194805; 7.6190480000000065; 0.0; 3.333334000000008
11.0; 79.0; 0.45454545454545453; 0.9836070000000063; 0.0; 0.0
40971.0; 93.0; 0.3939393939393939; 0.0; 0.0; 0.0
13.0; 78.0; 0.06493506493506493; 2.6506020000000063; 0.0; 2.6506020000000063
15.0; 64.0; 0.5411255411255411; 0.5797110000000032; 0.0; 0.38647400000000687
1045.0; 78.0; 0.16017316017316016; 0.9756100000000032; 0.0; 0.9756100000000032
40981.0; 78.0; -0.36796536796536794; NaN; 0.0; NaN
1048.0; 79.0; 0.08225108225108226; 0.0; 0.0; 0.0
25.0; 78.0; 0.37662337662337664; 0.0; 0.0; 0.0
27.0; 78.0; 0.2987012987012987; 3.177570000000003; 0.0; 2.990653999999992
29.0; 78.0; 0.5064935064935064; 1.7647060000000039; 0.0; 1.7647060000000039
1054.0; 65.0; 0.09090909090909091; 2.6666669999999897; 0.0; 0.0
31.0; 78.0; 0.5497835497835498; 0.0; 0.0; 0.0
1055.0; 78.0; -0.021645021645021644; 1.666667000000004; 0.0; 0.8333340000000078
34.0; 79.0; -0.15151515151515152; 4.799999999999997; 0.0; 4.0
40994.0; 78.0; -0.3246753246753247; NaN; 0.0; NaN
35.0; 78.0; 0.5584415584415584; 0.9900990000000007; 0.0; 0.0
1059.0; 78.0; 0.09090909090909091; 1.818181999999993; 0.0; 0.0
1060.0; 64.0; 0.3246753246753247; 1.25; 0.0; 1.25
37.0; 78.0; 0.35064935064935066; 0.614034999999987; 0.0; 0.0
1061.0; 62.0; 0.12554112554112554; 0.0; 0.0; 0.0
1062.0; 78.0; 0.09956709956709957; 10.0; 0.0; 7.5
39.0; 78.0; 0.7402597402597403; 0.851064000000008; 0.0; 0.0
1063.0; 78.0; 0.24675324675324675; 2.077922000000001; 0.0; 0.0
40.0; 78.0; 0.29004329004329005; 12.666667000000004; 0.0; 6.0
1064.0; 63.0; -0.10822510822510822; 5.18518499999999; 0.0; 4.44444399999999
41.0; 78.0; 0.3333333333333333; 12.363636; 0.0; 12.363636
1065.0; 78.0; 0.05627705627705628; 1.0447759999999988; 0.0; 0.29850700000000074
42.0; 78.0; 0.0735930735930736; 1.5384619999999956; 0.0; 1.5384619999999956
1066.0; 78.0; 0.1774891774891775; 1.9512199999999922; 0.0; 0.4878049999999945
43.0; 78.0; 0.05627705627705628; 4.044944000000001; 0.0; 0.44943800000000067
1071.0; 78.0; 0.18614718614718614; 1.186441000000002; 0.0; 1.186441000000002
48.0; 64.0; 0.37662337662337664; 6.341462999999997; 0.0; 6.341462999999997
49.0; 79.0; 0.7662337662337663; 1.1363640000000004; 0.0; 0.0
1073.0; 78.0; 0.23809523809523808; 1.25; 0.0; 1.25
50.0; 78.0; 0.0735930735930736; 29.507042000000013; 0.0; 29.507042000000013
51.0; 78.0; 0.5064935064935064; 5.1764710000000065; 0.0; 4.235293999999996
1075.0; 79.0; 0.08225108225108226; 1.6666660000000064; 0.0; 0.0
52.0; 78.0; 0.2987012987012987; 20.0; 0.0; 10.0
53.0; 79.0; 0.5584415584415584; 2.0253159999999895; 0.0; 1.7721519999999913
54.0; 79.0; 0.645021645021645; 3.387096999999997; 0.0; 0.0
55.0; 78.0; 0.3852813852813853; 2.325581999999997; 0.0; 0.0
56.0; 78.0; -0.2727272727272727; 7.5; 0.0; 7.5
4153.0; 78.0; 0.5584415584415584; 0.8333329999999961; 0.0; 0.0
59.0; 79.0; 0.6190476190476191; 0.0; 0.0; 0.0
61.0; 78.0; 0.42857142857142855; 1.9047620000000052; 0.0; 0.9523810000000026
62.0; 64.0; 0.3939393939393939; 3.478260999999989; 0.0; 0.0
1100.0; 78.0; 0.10822510822510822; 6.0; 0.0; 6.0
1115.0; 79.0; 0.20346320346320346; 39.024390000000004; 0.0; 35.12195100000001
1117.0; 78.0; 0.30735930735930733; 13.0; 0.0; 0.0
1121.0; 78.0; 0.5064935064935064; 0.0; 0.0; 0.0
1167.0; 78.0; 0.2727272727272727; 2.795698999999999; 0.0; 1.7204299999999932
163.0; 79.0; 0.09090909090909091; 12.0; 0.0; 12.0
