DataId; RankerBuildTimes; KendallRankCorrelation; Loss; RootMeanSquareError; RankerPredictTimes; BestThreeLoss
1025.0; 5016.0; 0.37662337662337664; 7.796610000000001; 3.4533126802171097; 1.0; 0.0
2.0; 3404.0; 0.36796536796536794; 12.547528; 21.02560733046223; 0.0; 3.346007
1026.0; 3336.0; 0.3593073593073593; 9.302325999999994; 4.828358200817768; 0.0; 6.9767439999999965
4.0; 3337.0; 0.5411255411255411; 2.666665999999992; 10.10900842658846; 0.0; 1.333332999999996
7.0; 3294.0; 0.5411255411255411; 3.793103000000002; 311.5264624410677; 0.0; 0.0
9.0; 3327.0; 0.696969696969697; 0.0; 6.376867464154603; 0.0; 0.0
10.0; 3307.0; 0.5930735930735931; 5.238095999999999; 5.124493345066502; 0.0; 2.380953000000005
11.0; 3315.0; 0.6536796536796536; 1.2021860000000117; 5.882988503684525; 0.0; 1.2021860000000117
40971.0; 3317.0; 0.696969696969697; 0.0; 16.459582907704196; 0.0; 0.0
13.0; 3290.0; 0.22943722943722944; 3.1325300000000027; 3.2935922350621216; 0.0; 0.7228910000000042
15.0; 3335.0; 0.6536796536796536; 1.3526570000000078; 18.48385619993459; 0.0; 0.5797110000000032
1045.0; 3310.0; 0.030303030303030304; 9.756097999999994; 14.416687351380638; 0.0; 0.9756100000000032
40981.0; 3339.0; -0.012987012987012988; NaN; NaN; 0.0; NaN
1048.0; 3280.0; 0.5411255411255411; 4.444443999999997; 4.915352948549693; 1.0; 0.0
25.0; 3307.0; 0.6363636363636364; 3.9252329999999915; 4.936893967763029; 0.0; 1.8691589999999962
27.0; 3267.0; 0.7056277056277056; 2.4299060000000026; 2.7253738714817413; 0.0; 1.6822429999999997
29.0; 3358.0; 0.6277056277056277; 1.7647060000000039; 2.120249733088124; 0.0; 0.0
1054.0; 3311.0; 0.09090909090909091; 3.111110999999994; 9.543319279362816; 0.0; 0.0
