DataId; RankerBuildTimes; Best1Loss; Best6Loss; Best12Loss; Best20Loss; RankerPredictTimes; Best2Loss; Best16Loss; Best13Loss; Best18Loss; KendallRankCorrelation; Best21Loss; Best9Loss; Best17Loss; KendallRankCorrelationWithTies; RootMeanSquareError; Best5Loss; Best19Loss; Best8Loss; Best22Loss; MaxDiff; Best4Loss; Best10Loss; Best14Loss; Best7Loss; Best11Loss; Best15Loss; Best3Loss
1520.0; 11918.0; 0.0; 0.0; 0.0; 0.0; 8.0; 0.0; 0.0; 0.0; 0.0; 0.5584415584415584; 0.0; 0.0; 0.0; 0.5514553260866635; 7.119267539342025; 0.0; 0.0; 0.0; 0.0; 74.285714; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
736.0; 11918.0; 7.333332999999996; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.18614718614718614; 0.0; 0.0; 0.0; 0.2367227583748449; 6.394400657974551; 0.0; 0.0; 0.0; 0.0; 18.666666999999997; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
957.0; 11918.0; 0.6611570000000029; 0.16528900000000135; 0.0; 0.0; 0.0; 0.6611570000000029; 0.0; 0.0; 0.0; 0.4025974025974026; 0.0; 0.0; 0.0; 0.42015643892317217; 3.474436240382585; 0.16528900000000135; 0.0; 0.0; 0.0; 79.669421; 0.6611570000000029; 0.0; 0.0; 0.16528900000000135; 0.0; 0.0; 0.6611570000000029
40647.0; 11918.0; 7.782426999999998; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.7402597402597403; 0.0; 0.0; 0.0; 0.7402597402597403; 4.448920620347917; 0.0; 0.0; 0.0; 0.0; 77.531381; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
826.0; 11918.0; 5.764706000000004; 2.7058820000000026; 2.7058820000000026; 0.0; 0.0; 4.117647000000005; 0.0; 2.7058820000000026; 0.0; 0.19480519480519481; 0.0; 2.7058820000000026; 0.0; 0.18778008747615035; 4.237451338263443; 2.7058820000000026; 0.0; 2.7058820000000026; 0.0; 70.0; 4.117647000000005; 2.7058820000000026; 0.0; 2.7058820000000026; 2.7058820000000026; 0.0; 4.117647000000005
718.0; 11918.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.6190476190476191; 0.0; 0.0; 0.0; 0.6247303201355514; 6.741418291042039; 0.0; 0.0; 0.0; 0.0; 85.252525; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
870.0; 11918.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.8095238095238095; 0.0; 0.0; 0.0; 0.8069433301750872; 4.006502484886982; 0.0; 0.0; 0.0; 0.0; 87.891156; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
950.0; 11918.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.3246753246753247; 0.0; 0.0; 0.0; 0.3163085323362735; 10.628763764162205; 0.0; 0.0; 0.0; 0.0; 99.272727; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
967.0; 11918.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.5757575757575758; 0.0; 0.0; 0.0; 0.5869620696109977; 6.888412983356284; 0.0; 0.0; 0.0; 0.0; 89.915966; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
40654.0; 11918.0; 3.974896000000001; 0.08368200000000314; 0.0; 0.0; 0.0; 1.297072; 0.0; 0.0; 0.0; 0.5064935064935064; 0.0; 0.08368200000000314; 0.0; 0.5275349613399974; 2.0890500526709777; 0.08368200000000314; 0.0; 0.08368200000000314; 0.0; 55.355649; 1.0041849999999997; 0.0; 0.0; 0.08368200000000314; 0.0; 0.0; 1.0460259999999977
