DataId; RankerBuildTimes; Best10Loss; Best11Loss; Best12Loss; Best13Loss; Best14Loss; Best15Loss; Best16Loss; Best17Loss; Best18Loss; Best19Loss; Best1Loss; Best20Loss; Best21Loss; Best22Loss; Best2Loss; Best3Loss; Best4Loss; Best5Loss; Best6Loss; Best7Loss; Best8Loss; Best9Loss; KendallRankCorrelation; KendallRankCorrelationWithTies; MaxDiff; NDCGAtK_DCGAtK_10; NDCGAtK_DCGAtK_22; NDCGAtK_DCGAtK_3; NDCGAtK_DCGAtK_5; RankerPredictTimes; RootMeanSquareError; actual_ranking; classifier_string; fold_number; predicted_ranking
1461.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.2020650000000046; 0.0; 0.0; 0.0; 0.2020650000000046; 0.2020650000000046; 0.2020650000000046; 0.2020650000000046; 0.2020650000000046; 0.2020650000000046; 0.0; 0.0; 0.3246753246753247; 0.3210419700696584; 90.383481; 0.732387366291144; 0.9045219900813629; 0.7205447008467112; 0.7158352249887211; 0.0; 9.557589263353064; RandomForest, J48, LMT, Logistic, SimpleLogistic, REPTree, DecisionTable, JRip, SGD, MultilayerPerceptron, SMO, KStar, PART, OneR, ZeroR, DecisionStump, BayesNet, NaiveBayes, RandomTree, IBk, VotedPerceptron, NaiveBayesMultinomial, ; WEKARegressionRanker; 7; LMT, SimpleLogistic, NaiveBayes, SMO, JRip, ZeroR, REPTree, RandomForest, DecisionTable, J48, BayesNet, DecisionStump, PART, OneR, RandomTree, SGD, Logistic, IBk, KStar, VotedPerceptron, MultilayerPerceptron, NaiveBayesMultinomial, 
1462.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.9290960000000013; 0.0; 0.0; 0.0; 0.9290960000000013; 0.9290960000000013; 0.9290960000000013; 0.9290960000000013; 0.1955990000000014; 0.0; 0.0; 0.0; 0.341991341991342; 0.3383955900734237; 99.853301; 0.6719344065994561; 0.8844883787472801; 0.5697543904698466; 0.6186997395226048; 0.0; 14.21851969325708; LMT, MultilayerPerceptron, IBk, KStar, RandomForest, Logistic, PART, SimpleLogistic, RandomTree, SGD, J48, SMO, VotedPerceptron, JRip, REPTree, DecisionTable, BayesNet, OneR, DecisionStump, NaiveBayes, ZeroR, NaiveBayesMultinomial, ; WEKARegressionRanker; 7; RandomForest, PART, J48, REPTree, DecisionTable, IBk, LMT, Logistic, VotedPerceptron, RandomTree, SMO, JRip, BayesNet, NaiveBayes, DecisionStump, MultilayerPerceptron, KStar, SimpleLogistic, SGD, ZeroR, OneR, NaiveBayesMultinomial, 
1463.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 14.07407400000001; 0.0; 0.0; 0.0; 7.407407000000006; 7.407407000000006; 7.407407000000006; 3.703704000000002; 3.703704000000002; 0.0; 0.0; 0.0; 0.29004329004329005; 0.28768103322607824; 85.185185; 0.7251295505748123; 0.906558037353001; 0.7065977300106777; 0.7995206565758498; 0.0; 7.962760146552662; IBk, KStar, MultilayerPerceptron, RandomForest, LMT, RandomTree, JRip, REPTree, Logistic, VotedPerceptron, SGD, PART, BayesNet, NaiveBayes, SimpleLogistic, OneR, SMO, DecisionTable, J48, ZeroR, DecisionStump, NaiveBayesMultinomial, ; WEKARegressionRanker; 7; J48, LMT, SimpleLogistic, SMO, MultilayerPerceptron, RandomForest, IBk, KStar, RandomTree, NaiveBayes, JRip, DecisionTable, PART, REPTree, ZeroR, Logistic, BayesNet, SGD, DecisionStump, OneR, VotedPerceptron, NaiveBayesMultinomial, 
1464.0; 1623.0; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 6.486485999999999; 0.0; 0.0; 0.0; 3.4234229999999997; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.09009000000000356; 0.004329004329004329; 0.004487193316075661; 8.378377999999998; 0.5679974708216605; 0.8356068965472443; 0.4867982346046283; 0.5101050939429133; 0.0; 16.08952827556627; MultilayerPerceptron, LMT, REPTree, J48, Logistic, PART, SimpleLogistic, JRip, NaiveBayes, SGD, SMO, VotedPerceptron, DecisionTable, OneR, ZeroR, DecisionStump, KStar, BayesNet, NaiveBayesMultinomial, RandomForest, IBk, RandomTree, ; WEKARegressionRanker; 7; RandomForest, OneR, LMT, SMO, JRip, J48, NaiveBayes, DecisionTable, IBk, REPTree, KStar, BayesNet, PART, DecisionStump, RandomTree, ZeroR, SimpleLogistic, Logistic, SGD, MultilayerPerceptron, VotedPerceptron, NaiveBayesMultinomial, 
1465.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.3246753246753247; 0.3407913778216619; 46.956522; 0.676008787089952; 0.8763655942113749; 0.6175838713043538; 0.6007693914955073; 0.0; 13.097401334548392; KStar, RandomForest, NaiveBayes, Logistic, SMO, SimpleLogistic, LMT, NaiveBayesMultinomial, JRip, DecisionStump, DecisionTable, RandomTree, IBk, BayesNet, MultilayerPerceptron, REPTree, J48, PART, OneR, ZeroR, SGD, VotedPerceptron, ; WEKARegressionRanker; 7; RandomForest, IBk, BayesNet, SimpleLogistic, JRip, NaiveBayes, SMO, DecisionTable, J48, DecisionStump, RandomTree, PART, LMT, REPTree, OneR, Logistic, ZeroR, KStar, MultilayerPerceptron, NaiveBayesMultinomial, SGD, VotedPerceptron, 
1466.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.7056277056277056; 0.7597371763975863; 100.0; 0.8863047900258257; 0.9285273910593351; 0.7164736076468663; 0.7241208574489807; 0.0; 10.818198678425091; MultilayerPerceptron, SMO, SimpleLogistic, IBk, JRip, PART, J48, LMT, RandomForest, Logistic, REPTree, BayesNet, DecisionTable, NaiveBayes, RandomTree, KStar, OneR, DecisionStump, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, ; WEKARegressionRanker; 7; SMO, PART, SimpleLogistic, RandomForest, J48, IBk, LMT, Logistic, BayesNet, NaiveBayes, JRip, KStar, DecisionTable, REPTree, MultilayerPerceptron, RandomTree, OneR, DecisionStump, ZeroR, NaiveBayesMultinomial, SGD, VotedPerceptron, 
1467.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.047619047619047616; 0.043961246778333116; 29.811321000000007; 0.7063441864624247; 0.8948919948575397; 0.8795751581248639; 0.6843527715767266; 0.0; 41.773353561527856; VotedPerceptron, DecisionTable, ZeroR, DecisionStump, SMO, RandomForest, SGD, SimpleLogistic, REPTree, JRip, KStar, LMT, Logistic, J48, MultilayerPerceptron, OneR, RandomTree, PART, NaiveBayes, IBk, BayesNet, NaiveBayesMultinomial, ; WEKARegressionRanker; 7; DecisionTable, NaiveBayes, JRip, ZeroR, BayesNet, VotedPerceptron, OneR, SGD, Logistic, IBk, MultilayerPerceptron, REPTree, SimpleLogistic, LMT, SMO, RandomTree, KStar, NaiveBayesMultinomial, PART, RandomForest, J48, DecisionStump, 
1468.0; 1623.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.09956709956709957; NaN; 0.0; 0.7077567185466782; 0.9046231441038198; 0.7929155376470018; 0.7514530569590947; 0.0; 62.932822520940434; BayesNet, NaiveBayes, NaiveBayesMultinomial, Logistic, MultilayerPerceptron, SGD, SMO, SimpleLogistic, VotedPerceptron, IBk, KStar, DecisionTable, JRip, OneR, PART, ZeroR, DecisionStump, J48, LMT, REPTree, RandomForest, RandomTree, ; WEKARegressionRanker; 7; RandomForest, BayesNet, NaiveBayes, J48, PART, RandomTree, SimpleLogistic, Logistic, SMO, IBk, REPTree, MultilayerPerceptron, DecisionTable, NaiveBayesMultinomial, JRip, KStar, OneR, DecisionStump, ZeroR, SGD, VotedPerceptron, LMT, 
1470.0; 1623.0; 0.9459459999999993; 0.9459459999999993; 0.9459459999999993; 0.9459459999999993; 0.9459459999999993; 0.9459459999999993; 0.0; 0.0; 0.0; 0.0; 1.3513519999999986; 0.0; 0.0; 0.0; 1.3513519999999986; 1.3513519999999986; 1.3513519999999986; 1.3513519999999986; 1.3513519999999986; 1.3513519999999986; 1.3513519999999986; 0.9459459999999993; 0.31601731601731603; 0.3210419700696584; 62.567568; 0.6957969805431881; 0.8654407011898085; 0.3217776851575536; 0.5779864176523448; 0.0; 5.912919592435694; JRip, DecisionTable, DecisionStump, SimpleLogistic, LMT, NaiveBayes, BayesNet, VotedPerceptron, J48, OneR, SMO, MultilayerPerceptron, ZeroR, SGD, RandomForest, REPTree, RandomTree, Logistic, KStar, PART, IBk, NaiveBayesMultinomial, ; WEKARegressionRanker; 7; LMT, SimpleLogistic, SMO, SGD, NaiveBayes, BayesNet, VotedPerceptron, IBk, DecisionTable, REPTree, J48, RandomTree, MultilayerPerceptron, RandomForest, OneR, JRip, PART, ZeroR, KStar, DecisionStump, Logistic, NaiveBayesMultinomial, 
1471.0; 1623.0; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 0.0; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 3.0371860000000055; 0.22943722943722944; 0.22943722943722944; 49.343131; 0.7026581056741362; 0.8614068055496227; 0.5280098370485344; 0.5643506859946464; 0.0; 30.83701522343639; KStar, RandomForest, LMT, IBk, J48, PART, JRip, RandomTree, REPTree, DecisionTable, BayesNet, Logistic, OneR, SimpleLogistic, DecisionStump, SGD, SMO, ZeroR, VotedPerceptron, MultilayerPerceptron, NaiveBayes, NaiveBayesMultinomial, ; WEKARegressionRanker; 7; RandomForest, J48, RandomTree, REPTree, PART, SMO, BayesNet, LMT, MultilayerPerceptron, ZeroR, OneR, DecisionStump, DecisionTable, SimpleLogistic, VotedPerceptron, JRip, NaiveBayes, Logistic, IBk, NaiveBayesMultinomial, SGD, KStar, 
