DataId; RankerBuildTimes; KendallRankCorrelation; Loss; RankerPredictTimes; BestThreeLoss
0.924068; 2015.0; 0.45454545454545453; 1.6949150000000088; 4.0; 0.0
0.872195; 310.0; 0.3593073593073593; 3.7262350000000026; 0.0; 0.0
0.610512; 383.0; 0.3246753246753247; 6.9767439999999965; 0.0; 0.0
0.767568; 270.0; 0.6363636363636364; 2.666665999999992; 0.0; 1.333332999999996
0.871837; 266.0; 0.645021645021645; 0.3448269999999951; 0.0; 0.3448269999999951
0.825862; 266.0; 0.8181818181818182; 0.0; 0.0; 0.0
0.827738; 281.0; 0.5930735930735931; 5.238095999999999; 0.0; 3.333334000000008
0.923201; 256.0; 0.5757575757575758; 10.491804000000002; 0.0; 0.0
1.0; 242.0; 0.5930735930735931; 56.307692; 0.0; 0.0
0.593327; 247.0; 0.21212121212121213; 5.783132000000009; 0.0; 3.1325300000000027
0.975222; 245.0; 0.4025974025974026; 0.6763290000000097; 0.0; 0.5797110000000032
0.656478; 244.0; 0.22943722943722944; 0.9756100000000032; 0.0; 0.9756100000000032
0.808324; 273.0; -0.03896103896103896; NaN; 0.0; NaN
0.60352; 274.0; 0.341991341991342; 0.0; 0.0; 0.0
0.79304; 256.0; 0.6536796536796536; 3.9252329999999915; 0.0; 1.8691589999999962
0.778287; 246.0; 0.6103896103896104; 0.0; 0.0; 0.0
0.818419; 234.0; 0.4025974025974026; 2.2549020000000013; 0.0; 1.7647060000000039
0.635145; 248.0; 0.16017316017316016; 0.8888889999999918; 0.0; 0.8888889999999918
0.649048; 248.0; 0.4199134199134199; 0.8053689999999989; 0.0; 0.0
0.35942; 261.0; 0.29004329004329005; 0.0; 0.0; 0.0
0.408812; 252.0; 0.36796536796536794; 0.0; 0.0; 0.0
0.534853; 242.0; -0.08225108225108226; NaN; 0.0; NaN
0.960868; 248.0; 0.6796536796536796; 0.7920790000000011; 0.0; 0.7920790000000011
0.755952; 262.0; 0.15151515151515152; 0.0; 0.0; 0.0
0.629545; 292.0; 0.1341991341991342; 6.25; 0.0; 2.5
0.643403; 291.0; 0.6277056277056277; 0.614034999999987; 0.0; 0.0
0.600862; 245.0; 0.05627705627705628; 2.666665999999992; 0.0; 0.6666659999999922
0.705357; 248.0; 0.09956709956709957; 7.5; 0.0; 7.5
0.884132; 238.0; 0.7229437229437229; 2.5531919999999957; 0.0; 0.851064000000008
0.66202; 241.0; 0.3939393939393939; 0.0; 0.0; 0.0
0.82999; 254.0; 0.6363636363636364; 0.0; 0.0; 0.0
0.660853; 244.0; 0.22077922077922077; 2.222221999999988; 0.0; 0.0
0.771161; 236.0; 0.6190476190476191; 0.0; 0.0; 0.0
0.730653; 246.0; 0.29004329004329005; 0.29850700000000074; 0.0; 0.0
0.961616; 247.0; 0.7402597402597403; 0.329669999999993; 0.0; 0.0
0.633529; 255.0; 0.21212121212121213; 5.365853999999999; 0.0; 4.390243999999996
0.563759; 237.0; 0.3939393939393939; 1.7977530000000002; 0.0; 1.7977530000000002
0.632848; 237.0; 0.4199134199134199; 0.0; 0.0; 0.0
0.697331; 276.0; 0.6277056277056277; 3.902439000000001; 0.0; 3.4146339999999995
0.777031; 235.0; 0.6623376623376623; 3.863636999999997; 0.0; 0.22727300000001094
0.676226; 251.0; 0.5064935064935064; 1.25; 0.0; 1.25
0.996273; 239.0; 0.41125541125541126; 0.07042300000000523; 0.0; 0.07042300000000523
0.776897; 274.0; 0.6190476190476191; 4.235293999999996; 0.0; 0.0
0.574102; 239.0; 0.20346320346320346; 0.0; 0.0; 0.0
0.5; 243.0; 0.16883116883116883; 10.0; 0.0; 0.0
0.729167; 253.0; 0.49783549783549785; 2.0253159999999895; 0.0; 1.7721519999999913
0.78659; 242.0; 0.6277056277056277; 7.7419359999999955; 0.0; 0.0
0.727134; 236.0; 0.3852813852813853; 0.0; 0.0; 0.0
0.957646; 245.0; 0.2987012987012987; 1.25; 0.0; 0.0
0.746667; 235.0; 0.645021645021645; 0.4166659999999922; 0.0; 0.4166659999999922
0.804356; 245.0; 0.7489177489177489; 0.0; 0.0; 0.0
0.9558; 241.0; 0.36796536796536794; 1.9047620000000052; 0.0; 0.0
0.980456; 251.0; 0.6103896103896104; 1.7391310000000004; 0.0; 0.8695659999999918
0.599714; 252.0; 0.35064935064935066; 7.571429000000002; 0.0; 3.571429000000002
0.663465; 238.0; 0.36796536796536794; 34.634147000000006; 0.0; 34.634147000000006
0.636323; 249.0; 0.48917748917748916; 0.0; 0.0; 0.0
1.0; 250.0; 0.3333333333333333; 0.0; 0.0; 0.0
0.650235; 248.0; 0.24675324675324675; 0.0; 0.0; 0.0
0.567675; 298.0; 0.645021645021645; 12.0; 0.0; 0.0
0.891242; 241.0; 0.6277056277056277; 0.7142860000000013; 0.0; 0.7142860000000013
0.732214; 244.0; 0.7056277056277056; 6.746988000000002; 0.0; 0.0
0.490741; 242.0; 0.22077922077922077; 60.0; 0.0; 0.0
0.576013; 251.0; 0.5930735930735931; 0.6779659999999978; 0.0; 0.6779659999999978
0.955204; 250.0; 0.5844155844155844; 1.6326529999999906; 0.0; 0.0
0.701815; 245.0; 0.6277056277056277; 9.860465000000005; 0.0; 0.0
0.669787; 244.0; 0.37662337662337664; 0.0; 0.0; 0.0
0.541607; 237.0; 0.4199134199134199; 0.0; 0.0; 0.0
0.912174; 243.0; 0.6103896103896104; 1.25; 0.0; 1.25
0.638042; 252.0; 0.45454545454545453; 12.222221999999995; 0.0; 8.888888999999992
0.563598; 247.0; 0.47186147186147187; 8.421053; 0.0; 6.315790000000007
0.558182; 248.0; 0.5064935064935064; 6.666666000000006; 0.0; 6.666666000000006
0.804196; 238.0; 0.5930735930735931; 1.1111110000000082; 0.0; 1.1111110000000082
0.717801; 243.0; 0.7575757575757576; 0.4000000000000057; 0.0; 0.4000000000000057
0.957222; 241.0; 0.8614718614718615; 2.167832000000004; 0.0; 0.0
0.628212; 238.0; 0.43722943722943725; 0.0; 0.0; 0.0
0.750094; 257.0; 0.696969696969697; 1.739130000000003; 0.0; 1.739130000000003
0.778138; 242.0; 0.6536796536796536; 0.8695650000000086; 0.0; 0.0
0.726843; 258.0; 0.7489177489177489; 0.9090909999999894; 0.0; 0.0
0.98446; 238.0; 0.6277056277056277; 1.097560999999999; 0.0; 0.0
0.759223; 233.0; 0.22943722943722944; 33.89830499999999; 0.0; 24.971750999999998
0.976354; 252.0; 0.341991341991342; 0.8588960000000014; 0.0; 0.8588960000000014
0.726339; 242.0; 0.1774891774891775; 3.1168830000000014; 0.0; 1.8181809999999956
0.691587; 242.0; 0.4025974025974026; 0.0; 0.0; 0.0
0.568078; 243.0; 0.6536796536796536; 0.0; 0.0; 0.0
0.8125; 254.0; 0.5411255411255411; 0.0; 0.0; 0.0
0.636654; 245.0; 0.49783549783549785; 9.090910000000008; 0.0; 9.090910000000008
0.657738; 239.0; 0.5497835497835498; 6.153845999999987; 0.0; 0.0
0.545877; 245.0; 0.5497835497835498; 2.5; 0.0; 0.0
0.34; 239.0; 0.30735930735930733; 0.0; 0.0; 0.0
-1.0; 244.0; 0.12554112554112554; 0.0; 0.0; 0.0
-1.0; 236.0; 0.12554112554112554; 0.0; 0.0; 0.0
0.979; 235.0; 0.670995670995671; 3.793102999999988; 0.0; 1.9540229999999923
-1.0; 240.0; 0.12554112554112554; 0.0; 0.0; 0.0
-1.0; 241.0; 0.12554112554112554; 0.0; 0.0; 0.0
0.643829; 244.0; 0.36796536796536794; 4.615385000000003; 0.0; 1.5384619999999956
0.9558; 245.0; 0.36796536796536794; 1.9047620000000052; 0.0; 0.0
0.667348; 242.0; 0.3246753246753247; 0.0; 0.0; 0.0
0.567027; 260.0; 0.45454545454545453; 3.0136990000000026; 0.0; 0.8219180000000108
0.61889; 317.0; 0.30735930735930733; 0.5128199999999907; 0.0; 0.5128199999999907
0.546716; 251.0; 0.696969696969697; 0.6976740000000063; 0.0; 0.0
0.51416; 240.0; 0.7142857142857143; 0.42105300000000057; 0.0; 0.0
0.531997; 245.0; 0.5670995670995671; 0.7272729999999967; 0.0; 0.7272729999999967
0.567027; 270.0; 0.45454545454545453; 3.0136990000000026; 0.0; 0.8219180000000108
0.64436; 239.0; 0.20346320346320346; 4.0; 0.0; 0.0
0.629709; 241.0; 0.5324675324675324; 0.2870810000000006; 0.0; 0.2870810000000006
0.48594; 234.0; 0.45454545454545453; 0.27272800000000075; 0.0; 0.0
1.0; 236.0; 0.31601731601731603; 0.0; 0.0; 0.0
0.825368; 246.0; 0.3852813852813853; 0.0; 0.0; 0.0
0.604425; 237.0; 0.2727272727272727; 6.486485999999999; 0.0; 3.4234229999999997
0.619474; 261.0; 0.49783549783549785; 7.826087000000001; 0.0; 1.7391310000000004
0.818781; 241.0; 0.6883116883116883; 0.0; 0.0; 0.0
0.516898; 233.0; 0.5324675324675324; 1.383648000000008; 0.0; 0.0
0.717502; 259.0; 0.41125541125541126; 2.1621630000000067; 0.0; 0.0
0.97; 262.0; 0.4199134199134199; 3.793103000000002; 0.0; 3.793103000000002
0.535435; 241.0; 0.5238095238095238; 1.3513519999999986; 0.0; 1.081082000000002
0.742216; 242.0; 0.3939393939393939; 0.0; 0.0; 0.0
0.78397; 236.0; 0.7229437229437229; 0.0; 0.0; 0.0
0.43441; 245.0; 0.7229437229437229; 0.0; 0.0; 0.0
0.543561; 242.0; 0.3246753246753247; 0.0; 0.0; 0.0
0.941246; 249.0; 0.6363636363636364; 0.0; 0.0; 0.0
0.97708; 238.0; 0.3333333333333333; 1.3605440000000044; 0.0; 0.0
0.498797; 246.0; 0.6190476190476191; 5.0; 0.0; 5.0
0.518134; 295.0; 0.5411255411255411; 5.0; 0.0; 5.0
