DataId; RankerBuildTimes; KendallRankCorrelation; Loss; RootMeanSquareError; RankerPredictTimes; BestThreeLoss
1025.0; 1073.0; 0.5151515151515151; 1.016949000000011; 3.2248815205464614; 0.0; 1.016949000000011
2.0; 636.0; 0.3333333333333333; 3.7262350000000026; 20.85524355820124; 0.0; 3.7262350000000026
1026.0; 624.0; 0.3593073593073593; 0.0; 4.10020986136438; 0.0; 0.0
4.0; 626.0; 0.6796536796536796; 1.333332999999996; 8.125888351239412; 1.0; 1.333332999999996
7.0; 700.0; 0.5064935064935064; 4.482758000000004; 6.746906629021867; 0.0; 4.482758000000004
9.0; 655.0; 0.7575757575757576; 5.818182000000007; 6.424446807821606; 0.0; 0.0
10.0; 636.0; 0.5670995670995671; 1.4285720000000026; 7.837809822812516; 0.0; 1.4285720000000026
11.0; 640.0; 0.5324675324675324; 10.491804000000002; 8.517095131118435; 0.0; 1.2021860000000117
40971.0; 641.0; 0.5324675324675324; 2.3846149999999966; 15.621444613465567; 0.0; 0.0
13.0; 624.0; 0.2813852813852814; 4.096384999999998; 2.9893528208130196; 0.0; 0.7228910000000042
15.0; 648.0; 0.6536796536796536; 1.3526570000000078; 14.184623074201376; 0.0; 0.5797110000000032
1045.0; 633.0; 0.12554112554112554; 1.9512199999999922; 19.62421200324071; 0.0; 0.9756100000000032
40981.0; 659.0; -0.18614718614718614; NaN; NaN; 0.0; NaN
1048.0; 649.0; 0.5584415584415584; 6.851851999999994; 5.669589435812617; 1.0; 4.444443999999997
25.0; 618.0; 0.5324675324675324; 1.8691589999999962; 4.040612196461998; 0.0; 0.0
27.0; 611.0; 0.5324675324675324; 6.542056000000002; 3.8663831756965923; 0.0; 0.0
29.0; 666.0; 0.6190476190476191; 2.2549020000000013; 2.8972376553796906; 0.0; 1.7647060000000039
1054.0; 607.0; 0.05627705627705628; 0.8888889999999918; 6.946456995237008; 0.0; 0.0
31.0; 642.0; 0.2813852813852814; 0.8053689999999989; 3.3790191118840163; 0.0; 0.06711400000000367
1055.0; 639.0; 0.2727272727272727; 0.8333340000000078; 8.731145375697588; 0.0; 0.8333340000000078
34.0; 636.0; 0.6190476190476191; 0.7999999999999972; 5.731417035451424; 0.0; 0.0
40994.0; 622.0; -0.11688311688311688; NaN; NaN; 0.0; NaN
35.0; 627.0; 0.5757575757575758; 1.3861380000000025; 8.861466881689683; 0.0; 0.7920790000000011
1059.0; 613.0; 0.14285714285714285; 7.272727000000003; 8.606329224716061; 0.0; 0.6060609999999969
1060.0; 629.0; 0.21212121212121213; 2.5; 21.1591927736463; 0.0; 2.5
37.0; 608.0; 0.43722943722943725; 2.719297999999995; 2.7480159256821457; 0.0; 0.0
1061.0; 629.0; 0.16883116883116883; 0.6666659999999922; 13.267277921098286; 1.0; 0.6666659999999922
1062.0; 621.0; 0.09090909090909091; 7.5; 10.358431483151751; 0.0; 7.5
39.0; 630.0; 0.8008658008658008; 0.0; 4.781468704427417; 1.0; 0.0
1063.0; 647.0; 0.19480519480519481; 0.25974000000000785; 13.79819909060577; 0.0; 0.0
40.0; 629.0; 0.5324675324675324; 4.0; 5.562685026638594; 0.0; 0.0
1064.0; 634.0; 0.021645021645021644; 0.0; 8.633865185048332; 0.0; 0.0
41.0; 614.0; 0.5411255411255411; 12.363636; 6.815512501328874; 0.0; 12.363636
1065.0; 607.0; 0.3593073593073593; 17.01492499999999; 8.142747427466093; 0.0; 0.29850700000000074
42.0; 617.0; 0.5930735930735931; 0.329669999999993; 5.15097937244229; 0.0; 0.0
1066.0; 640.0; 0.31601731601731603; 1.9512199999999922; 15.594997707627108; 0.0; 0.4878049999999945
43.0; 628.0; 0.22943722943722944; 4.044944000000001; 4.369107478239735; 0.0; 0.44943800000000067
1071.0; 613.0; 0.43722943722943725; 1.186441000000002; 3.7052419901893043; 0.0; 1.186441000000002
48.0; 634.0; 0.5064935064935064; 8.780487999999998; 7.990838076356682; 0.0; 0.0
49.0; 628.0; 0.5064935064935064; 0.0; 22.546260137572165; 0.0; 0.0
1073.0; 631.0; 0.35064935064935066; 5.25; 6.063621135037299; 0.0; 1.25
50.0; 621.0; 0.4805194805194805; 0.7746480000000133; 10.481118190218798; 0.0; 0.07042300000000523
51.0; 657.0; 0.7575757575757576; 4.470589000000004; 21.469235373940407; 0.0; 0.0
1075.0; 656.0; 0.43722943722943725; 0.0; 5.461362564593794; 0.0; 0.0
52.0; 630.0; 0.24675324675324675; 20.0; 20.694049130218946; 0.0; 10.0
53.0; 632.0; 0.4805194805194805; 2.0253159999999895; 6.210827258562179; 0.0; 0.25316399999999817
54.0; 633.0; 0.5844155844155844; 7.7419359999999955; 10.961501927657157; 0.0; 7.7419359999999955
55.0; 612.0; 0.29004329004329005; 2.325581999999997; 4.673304447880177; 0.0; 0.46511599999999476
56.0; 638.0; 0.23809523809523808; 0.9375; 6.482901319252995; 0.0; 0.9375
4153.0; 630.0; 0.5411255411255411; 1.6666659999999922; 16.875038700619054; 0.0; 0.8333329999999961
59.0; 620.0; 0.4025974025974026; 0.0; 4.486274754202142; 0.0; 0.0
61.0; 640.0; 0.4025974025974026; 2.3809520000000077; 8.540571386135591; 0.0; 1.4285710000000051
62.0; 611.0; 0.645021645021645; 3.478260999999989; 7.472912387409911; 0.0; 0.0
1100.0; 618.0; 0.29004329004329005; 8.714286000000001; 5.468445815370485; 0.0; 4.142856999999999
1115.0; 633.0; 0.31601731601731603; 34.634147000000006; 15.718102994667328; 0.0; 34.634147000000006
1117.0; 631.0; 0.09090909090909091; 13.0; 16.20657443631041; 0.0; 0.0
1121.0; 626.0; 0.29004329004329005; 0.0; 3.177147197941084; 0.0; 0.0
1167.0; 632.0; 0.3246753246753247; 3.4408600000000007; 3.316846665296106; 0.0; 0.0
163.0; 634.0; 0.06493506493506493; 28.0; 19.652887073699443; 0.0; 16.0
164.0; 627.0; 0.5584415584415584; 4.285713999999999; 8.698644185728439; 1.0; 0.0
171.0; 613.0; 0.47186147186147187; 6.5060239999999965; 9.635886352256229; 0.0; 6.5060239999999965
172.0; 614.0; 0.2554112554112554; 0.0; 17.213338344333135; 0.0; 0.0
186.0; 608.0; 0.6363636363636364; 1.0169489999999968; 3.3988427968933164; 0.0; 1.0169489999999968
187.0; 624.0; 0.8181818181818182; 0.0; 5.12381153697672; 0.0; 0.0
188.0; 628.0; 0.5670995670995671; 0.37209300000000667; 5.445874903059633; 1.0; 0.37209300000000667
6332.0; 613.0; 0.3593073593073593; 0.0; 11.137035716970695; 0.0; 0.0
4329.0; 609.0; 0.23809523809523808; 0.0; 5.433359881432091; 0.0; 0.0
4340.0; 609.0; 0.4805194805194805; 1.25; 3.761546885657685; 1.0; 1.25
