DataId; RankerBuildTimes; Best10Loss; Best11Loss; Best12Loss; Best13Loss; Best14Loss; Best15Loss; Best16Loss; Best17Loss; Best18Loss; Best19Loss; Best1Loss; Best20Loss; Best21Loss; Best22Loss; Best2Loss; Best3Loss; Best4Loss; Best5Loss; Best6Loss; Best7Loss; Best8Loss; Best9Loss; KendallRankCorrelation; KendallRankCorrelationWithTies; MaxDiff; NDCGAtK_DCGAtK_10; NDCGAtK_DCGAtK_22; NDCGAtK_DCGAtK_3; NDCGAtK_DCGAtK_5; RankerPredictTimes; RootMeanSquareError; actual_ranking; predicted_ranking
1482.0; 385.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.46320346320346323; 0.4652217885064945; 80.0; 0.7945878675491486; 0.9376900605672617; 0.8208896926332321; 0.7896075585919501; 0.0; 13.708062888497922; SimpleLogistic, LMT, RandomForest, MultilayerPerceptron, NaiveBayes, Logistic, KStar, BayesNet, PART, J48, RandomTree, IBk, REPTree, JRip, SMO, DecisionTable, NaiveBayesMultinomial, OneR, DecisionStump, ZeroR, SGD, VotedPerceptron, ; SimpleLogistic, DecisionTable, SMO, NaiveBayes, Logistic, RandomForest, J48, RandomTree, LMT, IBk, JRip, PART, BayesNet, MultilayerPerceptron, REPTree, KStar, OneR, DecisionStump, NaiveBayesMultinomial, ZeroR, VotedPerceptron, SGD, 
1483.0; 385.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 7.497927000000004; 0.0; 0.0; 0.0; 7.497927000000004; 7.497927000000004; 7.497927000000004; 7.497927000000004; 7.497927000000004; 7.497927000000004; 7.497927000000004; 0.0; 0.49783549783549785; 0.5187427119843308; 99.489109; 0.8134199110865182; 0.8924642436002487; 0.3905956647749459; 0.5979935582201484; 0.0; 25.34005377509508; DecisionTable, BayesNet, OneR, RandomForest, PART, RandomTree, J48, LMT, REPTree, JRip, IBk, MultilayerPerceptron, SMO, NaiveBayes, SimpleLogistic, Logistic, ZeroR, DecisionStump, NaiveBayesMultinomial, SGD, VotedPerceptron, KStar, ; RandomForest, LMT, J48, JRip, PART, RandomTree, IBk, REPTree, DecisionTable, MultilayerPerceptron, KStar, SimpleLogistic, SMO, NaiveBayes, OneR, Logistic, BayesNet, DecisionStump, ZeroR, NaiveBayesMultinomial, VotedPerceptron, SGD, 
1484.0; 385.0; 1.7142850000000038; 1.7142850000000038; 1.7142850000000038; 1.7142850000000038; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 7.428571000000005; 0.0; 0.0; 0.0; 7.428571000000005; 7.428571000000005; 1.7142850000000038; 1.7142850000000038; 1.7142850000000038; 1.7142850000000038; 1.7142850000000038; 1.7142850000000038; 0.1341991341991342; 0.14411029969099912; 86.285714; 0.6372014331073146; 0.840905667567374; 0.47576323176273705; 0.40347301098548016; 0.0; 14.520478944885909; MultilayerPerceptron, SimpleLogistic, LMT, SMO, SGD, RandomForest, JRip, IBk, DecisionTable, PART, BayesNet, RandomTree, Logistic, OneR, VotedPerceptron, ZeroR, J48, REPTree, DecisionStump, NaiveBayes, KStar, NaiveBayesMultinomial, ; RandomForest, J48, REPTree, LMT, JRip, PART, RandomTree, IBk, DecisionStump, OneR, BayesNet, DecisionTable, KStar, MultilayerPerceptron, SimpleLogistic, SMO, NaiveBayes, ZeroR, Logistic, SGD, VotedPerceptron, NaiveBayesMultinomial, 
1487.0; 385.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.06493506493506493; 0.1013373199848841; 94.327177; 0.6051748058028366; 0.8814793257122215; 0.736111932241521; 0.6151075120002716; 0.0; 13.653117233184307; RandomForest, SimpleLogistic, LMT, SGD, Logistic, SMO, VotedPerceptron, ZeroR, DecisionStump, DecisionTable, OneR, MultilayerPerceptron, REPTree, JRip, KStar, IBk, J48, PART, RandomTree, BayesNet, NaiveBayes, NaiveBayesMultinomial, ; RandomForest, DecisionStump, REPTree, LMT, PART, JRip, J48, IBk, OneR, RandomTree, KStar, SGD, MultilayerPerceptron, ZeroR, BayesNet, VotedPerceptron, SimpleLogistic, DecisionTable, SMO, NaiveBayes, Logistic, NaiveBayesMultinomial, 
1488.0; 385.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.8571430000000078; 0.0; 0.0; 0.0; 2.8571430000000078; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.3852813852813853; 0.40264992063470667; 95.714286; 0.8070761353421316; 0.9323402898783859; 0.8605449222349774; 0.7099609621366165; 0.0; 11.9452067776691; IBk, RandomForest, KStar, MultilayerPerceptron, SGD, SMO, J48, PART, JRip, RandomTree, SimpleLogistic, LMT, REPTree, Logistic, DecisionStump, DecisionTable, BayesNet, OneR, VotedPerceptron, ZeroR, NaiveBayes, NaiveBayesMultinomial, ; RandomForest, J48, IBk, RandomTree, REPTree, BayesNet, LMT, JRip, PART, KStar, OneR, MultilayerPerceptron, DecisionStump, SimpleLogistic, DecisionTable, SMO, NaiveBayes, Logistic, ZeroR, SGD, VotedPerceptron, NaiveBayesMultinomial, 
1489.0; 385.0; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.0; 0.0; 0.0; 0.3461059999999918; 0.0; 0.0; 0.0; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.3461059999999918; 0.5844155844155844; 0.5869620696109977; 90.568603; 0.8793363304716143; 0.9218958895046336; 0.6829310031594802; 0.7732731394835909; 0.0; 9.8394676717272; KStar, RandomForest, IBk, RandomTree, LMT, J48, JRip, REPTree, PART, DecisionTable, MultilayerPerceptron, BayesNet, SGD, SMO, NaiveBayes, VotedPerceptron, Logistic, DecisionStump, SimpleLogistic, OneR, ZeroR, NaiveBayesMultinomial, ; RandomForest, J48, IBk, RandomTree, LMT, JRip, PART, SimpleLogistic, REPTree, DecisionTable, SMO, BayesNet, NaiveBayes, DecisionStump, Logistic, OneR, KStar, MultilayerPerceptron, ZeroR, SGD, VotedPerceptron, NaiveBayesMultinomial, 
1490.0; 385.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.538460999999998; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.35064935064935066; 0.4526019054848143; 73.076923; 0.7388797508637086; 0.9034211278482929; 0.5658405346831633; 0.6125011232983083; 0.0; 8.935213826175795; BayesNet, SGD, SMO, SimpleLogistic, DecisionTable, JRip, PART, ZeroR, DecisionStump, J48, LMT, REPTree, RandomForest, VotedPerceptron, Logistic, NaiveBayes, IBk, OneR, MultilayerPerceptron, KStar, RandomTree, NaiveBayesMultinomial, ; REPTree, LMT, BayesNet, JRip, PART, DecisionStump, OneR, DecisionTable, SimpleLogistic, RandomForest, J48, SMO, NaiveBayes, ZeroR, Logistic, RandomTree, SGD, MultilayerPerceptron, KStar, IBk, VotedPerceptron, NaiveBayesMultinomial, 
1491.0; 385.0; 0.7999999999999972; 0.7999999999999972; 0.7999999999999972; 0.7999999999999972; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 4.799999999999997; 0.0; 0.0; 0.0; 4.799999999999997; 3.0; 1.666667000000004; 0.7999999999999972; 0.7999999999999972; 0.7999999999999972; 0.7999999999999972; 0.7999999999999972; 0.4805194805194805; 0.4859013601054289; 85.2; 0.7999124759271495; 0.9068885605258171; 0.636967982736728; 0.6989678920404854; 0.0; 25.608182751396107; MultilayerPerceptron, RandomForest, NaiveBayes, SMO, LMT, SimpleLogistic, KStar, BayesNet, IBk, Logistic, PART, J48, NaiveBayesMultinomial, REPTree, RandomTree, JRip, DecisionTable, OneR, DecisionStump, ZeroR, SGD, VotedPerceptron, ; SimpleLogistic, DecisionTable, SMO, NaiveBayes, RandomForest, Logistic, J48, BayesNet, RandomTree, IBk, LMT, JRip, PART, MultilayerPerceptron, KStar, REPTree, NaiveBayesMultinomial, OneR, DecisionStump, ZeroR, VotedPerceptron, SGD, 
1492.0; 385.0; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.6000000000000085; 0.0; 0.0; 0.0; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.6000000000000085; 0.4458874458874459; 0.4444539377736018; 64.866667; 0.7911196663384169; 0.9013554051014699; 0.6121405861605523; 0.6405309259722647; 0.0; 20.482685222761035; MultilayerPerceptron, RandomForest, LMT, IBk, KStar, SimpleLogistic, NaiveBayes, BayesNet, SMO, J48, PART, RandomTree, REPTree, JRip, DecisionTable, OneR, NaiveBayesMultinomial, DecisionStump, ZeroR, Logistic, SGD, VotedPerceptron, ; RandomForest, J48, RandomTree, IBk, DecisionTable, SimpleLogistic, SMO, BayesNet, NaiveBayes, Logistic, LMT, JRip, PART, MultilayerPerceptron, KStar, REPTree, NaiveBayesMultinomial, OneR, DecisionStump, ZeroR, VotedPerceptron, SGD, 
1493.0; 385.0; 1.466667000000001; 1.466667000000001; 1.466667000000001; 1.466667000000001; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.466667000000001; 0.0; 0.0; 0.0; 1.466667000000001; 1.466667000000001; 1.466667000000001; 1.466667000000001; 1.466667000000001; 1.466667000000001; 1.466667000000001; 1.466667000000001; 0.5238095238095238; 0.5284044322003301; 84.2; 0.7723216641295906; 0.9132096053340288; 0.7170827645266015; 0.7669780375922598; 0.0; 23.975720249794293; MultilayerPerceptron, RandomForest, IBk, SMO, SimpleLogistic, LMT, KStar, NaiveBayes, Logistic, BayesNet, J48, PART, NaiveBayesMultinomial, JRip, RandomTree, REPTree, DecisionTable, OneR, DecisionStump, ZeroR, SGD, VotedPerceptron, ; RandomForest, J48, RandomTree, IBk, SimpleLogistic, DecisionTable, SMO, NaiveBayes, BayesNet, Logistic, LMT, JRip, PART, MultilayerPerceptron, KStar, NaiveBayesMultinomial, REPTree, OneR, DecisionStump, ZeroR, VotedPerceptron, SGD, 
