DataId; RankerBuildTimes; Best1Loss; Best6Loss; Best12Loss; Best20Loss; RankerPredictTimes; Best2Loss; Best16Loss; Best13Loss; Best18Loss; KendallRankCorrelation; Best21Loss; Best9Loss; Best17Loss; KendallRankCorrelationWithTies; Best5Loss; Best19Loss; Best8Loss; Best22Loss; MaxDiff; Best4Loss; Best10Loss; Best14Loss; Best7Loss; Best11Loss; Best15Loss; Best3Loss
1520.0; 1710.0; 22.857143; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 312.0; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; -0.15151515151515152; 0.0; 1.4285710000000051; 1.4285710000000051; -0.17506518288465509; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 0.0; 74.285714; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051; 1.4285710000000051
736.0; 1710.0; 3.333332999999996; 0.6666670000000039; 0.0; 0.0; 4.0; 3.333332999999996; 0.0; 0.0; 0.0; 0.2554112554112554; 0.0; 0.0; 0.0; 0.29032036404462114; 0.6666670000000039; 0.0; 0.0; 0.0; 18.666666999999997; 3.333332999999996; 0.0; 0.0; 0.6666670000000039; 0.0; 0.0; 3.333332999999996
957.0; 1710.0; 0.6611570000000029; 0.16528900000000135; 0.16528900000000135; 0.0; 2.0; 0.49586700000000405; 0.16528900000000135; 0.16528900000000135; 0.0; 0.4199134199134199; 0.0; 0.16528900000000135; 0.16528900000000135; 0.4376629572116377; 0.16528900000000135; 0.0; 0.16528900000000135; 0.0; 79.669421; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135; 0.16528900000000135
40647.0; 1710.0; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915; 0.0; 165.0; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915; 0.0; -0.341991341991342; 0.0; 7.0292889999999915; 7.0292889999999915; -0.341991341991342; 7.0292889999999915; 0.0; 7.0292889999999915; 0.0; 77.531381; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915; 7.0292889999999915
826.0; 1710.0; 4.117647000000005; 2.0; 0.0; 0.0; 37.0; 4.117647000000005; 0.0; 0.0; 0.0; 0.4458874458874459; 0.0; 0.0; 0.0; 0.4497988141870578; 3.4117650000000026; 0.0; 0.0; 0.0; 70.0; 4.117647000000005; 0.0; 0.0; 2.0; 0.0; 0.0; 4.117647000000005
718.0; 1710.0; 0.0; 0.0; 0.0; 0.0; 147.0; 0.0; 0.0; 0.0; 0.0; 0.43722943722943725; 0.0; 0.0; 0.0; 0.43384050009413294; 0.0; 0.0; 0.0; 0.0; 85.252525; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
870.0; 1710.0; 0.0; 0.0; 0.0; 0.0; 57.0; 0.0; 0.0; 0.0; 0.0; -0.09090909090909091; 0.0; 0.0; 0.0; -0.09544491002070925; 0.0; 0.0; 0.0; 0.0; 87.891156; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
950.0; 1710.0; 0.0; 0.0; 0.0; 0.0; 52.0; 0.0; 0.0; 0.0; 0.0; 0.6796536796536796; 0.0; 0.0; 0.0; 0.6792855366565873; 0.0; 0.0; 0.0; 0.0; 99.272727; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
967.0; 1710.0; 0.16806699999999353; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.46320346320346323; 0.0; 0.0; 0.0; 0.4652217885064945; 0.0; 0.0; 0.0; 0.0; 89.915966; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0
40654.0; 1710.0; 1.0460259999999977; 1.0460259999999977; 1.0460259999999977; 0.0; 1.0; 1.0460259999999977; 0.0; 1.0460259999999977; 0.0; 0.12554112554112554; 0.0; 1.0460259999999977; 0.0; 0.14067598969066597; 1.0460259999999977; 0.0; 1.0460259999999977; 0.0; 55.355649; 1.0460259999999977; 1.0460259999999977; 1.0460259999999977; 1.0460259999999977; 1.0460259999999977; 0.0; 1.0460259999999977
