DataId; RankerBuildTimes; KendallRankCorrelation; Loss; BestThreeLoss
1025.0; 1439.0; 0.5151515151515151; 1.016949000000011; 1.016949000000011
2.0; 665.0; 0.3333333333333333; 3.7262350000000026; 3.7262350000000026
1026.0; 669.0; 0.3593073593073593; 0.0; 0.0
4.0; 703.0; 0.6796536796536796; 1.333332999999996; 1.333332999999996
7.0; 771.0; 0.5064935064935064; 4.482758000000004; 4.482758000000004
9.0; 685.0; 0.7575757575757576; 5.818182000000007; 0.0
10.0; 670.0; 0.5670995670995671; 1.4285720000000026; 1.4285720000000026
11.0; 643.0; 0.5324675324675324; 10.491804000000002; 1.2021860000000117
40971.0; 818.0; 0.5324675324675324; 2.3846149999999966; 0.0
13.0; 783.0; 0.2813852813852814; 4.096384999999998; 0.7228910000000042
15.0; 702.0; 0.6536796536796536; 1.3526570000000078; 0.5797110000000032
1045.0; 644.0; 0.12554112554112554; 1.9512199999999922; 0.9756100000000032
40981.0; 733.0; -0.18614718614718614; NaN; NaN
1048.0; 714.0; 0.5584415584415584; 6.851851999999994; 4.444443999999997
25.0; 681.0; 0.5324675324675324; 1.8691589999999962; 0.0
27.0; 778.0; 0.5324675324675324; 6.542056000000002; 0.0
29.0; 633.0; 0.6190476190476191; 2.2549020000000013; 1.7647060000000039
1054.0; 661.0; 0.05627705627705628; 0.8888889999999918; 0.0
31.0; 739.0; 0.2813852813852814; 0.8053689999999989; 0.06711400000000367
1055.0; 749.0; 0.2727272727272727; 0.8333340000000078; 0.8333340000000078
34.0; 747.0; 0.6190476190476191; 0.7999999999999972; 0.0
40994.0; 655.0; -0.11688311688311688; NaN; NaN
35.0; 669.0; 0.5757575757575758; 1.3861380000000025; 0.7920790000000011
1059.0; 679.0; 0.14285714285714285; 7.272727000000003; 0.6060609999999969
1060.0; 702.0; 0.21212121212121213; 2.5; 2.5
37.0; 628.0; 0.43722943722943725; 2.719297999999995; 0.0
1061.0; 671.0; 0.16883116883116883; 0.6666659999999922; 0.6666659999999922
1062.0; 662.0; 0.09090909090909091; 7.5; 7.5
39.0; 671.0; 0.8008658008658008; 0.0; 0.0
1063.0; 636.0; 0.19480519480519481; 0.25974000000000785; 0.0
40.0; 766.0; 0.5324675324675324; 4.0; 0.0
