DataId; RankerBuildTimes; KendallRankCorrelation; Loss; BestThreeLoss
1025.0; 11153.0; 0.29004329004329005; 0.0; 0.0
2.0; 7256.0; 0.4805194805194805; 10.950569999999999; 3.346007
1026.0; 7160.0; 0.4458874458874459; 6.9767439999999965; 0.0
4.0; 7721.0; 0.645021645021645; 1.333332999999996; 1.333332999999996
7.0; 7088.0; 0.5844155844155844; 5.862069000000005; 4.827585999999997
9.0; 20913.0; 0.8528138528138528; 0.0; 0.0
10.0; 6735.0; 0.670995670995671; 5.238095999999999; 1.4285720000000026
11.0; 6638.0; 0.6277056277056277; 10.491804000000002; 1.2021860000000117
40971.0; 6527.0; 0.7489177489177489; 0.0; 0.0
13.0; 7351.0; 0.18614718614718614; 8.433734999999999; 2.6506020000000063
15.0; 6634.0; 0.5844155844155844; 1.3526570000000078; 0.5797110000000032
1045.0; 6679.0; 0.29004329004329005; 1.9512199999999922; 0.9756100000000032
40981.0; 6620.0; -0.2813852813852814; NaN; NaN
1048.0; 6816.0; 0.41125541125541126; 0.0; 0.0
25.0; 6630.0; 0.670995670995671; 0.0; 0.0
27.0; 6786.0; 0.7142857142857143; 0.0; 0.0
29.0; 7184.0; 0.4458874458874459; 1.7647060000000039; 1.7647060000000039
1054.0; 6954.0; 0.1341991341991342; 2.6666669999999897; 2.6666669999999897
31.0; 6787.0; 0.5844155844155844; 0.8053689999999989; 0.0
1055.0; 6610.0; 0.4025974025974026; 0.0; 0.0
34.0; 6660.0; 0.6017316017316018; 0.0; 0.0
40994.0; 6871.0; -0.22943722943722944; NaN; NaN
35.0; 6488.0; 0.5930735930735931; 1.3861380000000025; 0.7920790000000011
1059.0; 6995.0; 0.21212121212121213; 0.0; 0.0
1060.0; 7193.0; 0.46320346320346323; 2.5; 0.0
37.0; 6721.0; 0.7316017316017316; 0.614034999999987; 0.08771899999999277
1061.0; 6694.0; 0.24675324675324675; 2.666665999999992; 0.6666659999999922
1062.0; 6457.0; 0.11688311688311688; 7.5; 5.0
39.0; 6905.0; 0.7316017316017316; 2.5531919999999957; 0.851064000000008
1063.0; 6715.0; 0.4025974025974026; 2.077922000000001; 0.0
40.0; 6609.0; 0.6190476190476191; 6.0; 4.0
1064.0; 6737.0; 0.15151515151515152; 4.44444399999999; 0.0
41.0; 6690.0; 0.7142857142857143; 0.0; 0.0
1065.0; 6735.0; 0.6277056277056277; 0.29850700000000074; 0.0
42.0; 6725.0; 0.6536796536796536; 0.329669999999993; 0.0
1066.0; 6703.0; 0.3852813852813853; 1.9512199999999922; 0.4878049999999945
43.0; 6959.0; 0.10822510822510822; 2.247191000000001; 1.7977530000000002
1071.0; 6420.0; 0.5930735930735931; 1.186441000000002; 0.0
48.0; 7335.0; 0.36796536796536794; 3.902439000000001; 3.902439000000001
49.0; 6789.0; 0.7056277056277056; 0.22727300000001094; 0.0
1073.0; 8132.0; 0.41125541125541126; 1.25; 1.25
50.0; 6618.0; 0.37662337662337664; 4.436620000000005; 0.07042300000000523
51.0; 6668.0; 0.6883116883116883; 0.0; 0.0
1075.0; 6470.0; 0.4025974025974026; 0.0; 0.0
52.0; 6630.0; 0.03896103896103896; 40.0; 10.0
53.0; 6936.0; 0.5064935064935064; 1.7721519999999913; 0.759492999999992
54.0; 6678.0; 0.7316017316017316; 7.7419359999999955; 0.0
55.0; 6593.0; 0.2813852813852814; 2.325581999999997; 0.0
56.0; 6501.0; 0.2987012987012987; 0.0; 0.0
4153.0; 6700.0; 0.7316017316017316; 0.8333329999999961; 0.0
59.0; 6889.0; 0.6623376623376623; 3.7254899999999935; 0.0
61.0; 6664.0; 0.6277056277056277; 0.0; 0.0
62.0; 6688.0; 0.5151515151515151; 3.478260999999989; 3.478260999999989
1100.0; 6377.0; 0.16017316017316016; 7.571429000000002; 3.571429000000002
1115.0; 6737.0; 0.26406926406926406; 34.634147000000006; 34.634147000000006
1117.0; 7014.0; 0.3852813852813853; 0.0; 0.0
1121.0; 6666.0; 0.24675324675324675; 0.0; 0.0
1167.0; 6742.0; 0.3593073593073593; 1.5053759999999983; 1.5053759999999983
163.0; 6462.0; 0.4805194805194805; 20.0; 12.0
164.0; 6632.0; 0.6363636363636364; 4.285713999999999; 0.0
171.0; 6711.0; 0.7142857142857143; 1.6867469999999969; 1.6867469999999969
172.0; 6808.0; 0.16017316017316016; 60.0; 0.0
186.0; 6551.0; 0.6623376623376623; 1.0169489999999968; 1.0169489999999968
187.0; 6590.0; 0.696969696969697; 1.6326529999999906; 0.0
188.0; 6620.0; 0.5670995670995671; 9.860465000000005; 0.0
6332.0; 6666.0; 0.36796536796536794; 26.037736000000002; 1.5094339999999988
4329.0; 7214.0; 0.696969696969697; 0.14388499999999738; 0.0
4340.0; 8032.0; 0.6103896103896104; 1.25; 1.25
275.0; 6375.0; 0.6017316017316018; 0.0; 0.0
276.0; 6655.0; 0.5844155844155844; 6.315790000000007; 0.0
277.0; 6631.0; 0.645021645021645; 4.444444000000004; 4.444444000000004
278.0; 6614.0; 0.5151515151515151; 0.0; 0.0
285.0; 6963.0; 0.645021645021645; 9.200000000000003; 3.200000000000003
307.0; 6438.0; 0.8354978354978355; 8.251748000000006; 2.167832000000004
311.0; 6742.0; 0.341991341991342; 0.5755400000000037; 0.3597129999999993
327.0; 6676.0; 0.7316017316017316; 0.0; 0.0
328.0; 6665.0; 0.7748917748917749; 0.8695650000000086; 0.0
329.0; 6686.0; 0.7489177489177489; 0.9090909999999894; 0.9090909999999894
333.0; 6762.0; 0.7056277056277056; 0.0; 0.0
334.0; 6759.0; 0.15151515151515152; 33.89830499999999; 33.89830499999999
335.0; 6615.0; 0.5324675324675324; 0.0; 0.0
336.0; 6637.0; 0.35064935064935066; 3.376622999999995; 1.558441000000002
337.0; 6669.0; 0.46320346320346323; 0.0; 0.0
338.0; 6449.0; 0.3593073593073593; 9.5; 9.0
339.0; 7057.0; 0.5670995670995671; 0.0; 0.0
340.0; 6594.0; 0.5151515151515151; 10.909091000000004; 9.090910000000008
342.0; 6654.0; 0.49783549783549785; 0.0; 0.0
343.0; 6376.0; 0.7056277056277056; 0.0; 0.0
346.0; 6820.0; 0.5930735930735931; 0.0; 0.0
374.0; 6688.0; -0.0735930735930736; 0.0; 0.0
376.0; 6614.0; 0.0735930735930736; 0.0; 0.0
377.0; 6949.0; 0.7142857142857143; 1.9540229999999923; 0.0
379.0; 6461.0; -0.20346320346320346; 0.0; 0.0
380.0; 6665.0; -0.21212121212121213; 0.0; 0.0
1412.0; 6633.0; 0.45454545454545453; 2.1538460000000015; 0.30769300000000044
1413.0; 6725.0; 0.6883116883116883; 0.0; 0.0
1441.0; 6642.0; 0.6536796536796536; 2.3529419999999988; 0.0
1442.0; 6648.0; 0.8354978354978355; 0.0; 0.0
1443.0; 6771.0; 0.6796536796536796; 0.20512800000000198; 0.20512800000000198
1446.0; 6562.0; 0.6190476190476191; 0.46511600000000897; 0.0
1447.0; 6705.0; 0.7142857142857143; 0.0; 0.0
1448.0; 6491.0; 0.6017316017316018; 0.0; 0.0
1449.0; 6522.0; 0.7748917748917749; 0.0; 0.0
1450.0; 6678.0; 0.18614718614718614; 4.0; 4.0
1451.0; 7108.0; 0.48917748917748916; 0.19138800000000344; 0.19138800000000344
1452.0; 6715.0; 0.341991341991342; 1.0909089999999964; 0.0
1455.0; 6525.0; 0.36796536796536794; 0.0; 0.0
1463.0; 6596.0; 0.5844155844155844; 3.703704000000002; 0.0
1464.0; 6575.0; 0.341991341991342; 6.486485999999999; 1.8918919999999986
1465.0; 6738.0; 0.4199134199134199; 8.695652000000003; 0.0
443.0; 6537.0; 0.6883116883116883; 0.0; 0.0
1467.0; 6541.0; 0.31601731601731603; 2.5157230000000084; 0.503144000000006
444.0; 7031.0; 0.5238095238095238; 2.1621630000000067; 0.0
446.0; 6680.0; 0.48917748917748916; 6.206896999999998; 0.0
1470.0; 6691.0; 0.5064935064935064; 2.1621629999999996; 0.9459459999999993
448.0; 6531.0; 0.2987012987012987; 0.6060609999999969; 0.0
1472.0; 6707.0; 0.5584415584415584; 3.4736850000000032; 3.4736850000000032
449.0; 6596.0; 0.6190476190476191; 8.969696999999996; 3.1818179999999927
1473.0; 6645.0; 0.30735930735930733; 0.0; 0.0
450.0; 6457.0; 0.5844155844155844; 0.0; 0.0
451.0; 6782.0; 0.3852813852813853; 1.224490000000003; 0.0
452.0; 6641.0; 0.46320346320346323; 5.0; 5.0
453.0; 6824.0; 0.3246753246753247; 11.666667000000004; 5.0
455.0; 6433.0; 0.6363636363636364; 7.521366999999998; 1.3675210000000106
1480.0; 6664.0; 0.2813852813852814; 5.930232999999987; 0.46511599999999476
457.0; 6621.0; 0.5064935064935064; 8.0; 8.0
458.0; 6528.0; 0.7748917748917749; 0.5691049999999933; 0.0
1482.0; 7076.0; 0.5844155844155844; 4.067796999999999; 4.067796999999999
459.0; 6384.0; 0.47186147186147187; 12.727272999999997; 3.6363640000000004
460.0; 6661.0; 0.6017316017316018; 1.7261749999999978; 1.3847420000000028
461.0; 6640.0; 0.3939393939393939; 0.0; 0.0
462.0; 6632.0; 0.31601731601731603; 4.0; 4.0
463.0; 6554.0; 0.4199134199134199; 5.490196000000012; 0.0
464.0; 6499.0; 0.21212121212121213; 4.16666699999999; 1.1111119999999914
1488.0; 6748.0; 0.6536796536796536; 2.8571430000000078; 0.0
465.0; 7017.0; 0.341991341991342; 1.5384619999999956; 1.5384619999999956
466.0; 6662.0; 0.670995670995671; 7.878787000000003; 7.878787000000003
1490.0; 6439.0; 0.3246753246753247; 0.0; 0.0
467.0; 6634.0; 0.30735930735930733; 6.1538460000000015; 4.615384000000006
468.0; 6630.0; 0.5064935064935064; 1.666667000000004; 1.666667000000004
469.0; 6701.0; 0.10822510822510822; 3.739130000000003; 0.434782000000002
470.0; 6452.0; 0.1341991341991342; 1.0050250000000034; 1.0050250000000034
1495.0; 6768.0; 0.23809523809523808; 0.0; 0.0
472.0; 7108.0; 0.4458874458874459; 7.826086999999987; 0.8695659999999918
474.0; 6638.0; 0.35064935064935066; 2.7450979999999987; 2.7450979999999987
1498.0; 6669.0; 0.5670995670995671; 0.0; 0.0
475.0; 6443.0; 0.5238095238095238; 7.586207000000002; 4.655173000000005
1499.0; 6630.0; 0.8528138528138528; 0.3333329999999961; 0.0
476.0; 6616.0; 0.5064935064935064; 6.666667000000004; 6.666667000000004
1500.0; 6744.0; 0.8961038961038961; 0.0; 0.0
477.0; 6489.0; 0.696969696969697; 0.0; 0.0
479.0; 6620.0; 0.24675324675324675; 0.8333340000000078; 0.0
480.0; 6911.0; 0.6103896103896104; 2.8571430000000078; 1.4285710000000051
481.0; 6514.0; 0.4805194805194805; 0.3333329999999961; 0.3333329999999961
1506.0; 6729.0; 0.6796536796536796; 0.14388499999999738; 0.14388499999999738
1508.0; 6414.0; 0.6536796536796536; 1.592921000000004; 0.176991000000001
1510.0; 6699.0; 0.6796536796536796; 0.23809500000000128; 0.23809500000000128
1511.0; 6652.0; 0.4805194805194805; 0.0; 0.0
1512.0; 6723.0; 0.3939393939393939; 1.132076000000005; 0.0
1513.0; 6731.0; 0.21212121212121213; 4.516128999999999; 4.516128999999999
1516.0; 6443.0; 0.5411255411255411; 12.380951999999994; 12.380951999999994
1517.0; 6850.0; 0.46320346320346323; 2.2222229999999996; 2.2222229999999996
1518.0; 6637.0; 0.47186147186147187; 4.0; 4.0
1519.0; 6606.0; 0.36796536796536794; 0.0; 0.0
1520.0; 6557.0; 0.37662337662337664; 0.0; 0.0
1523.0; 6521.0; 0.7229437229437229; 3.1111119999999914; 0.44444500000000176
1524.0; 6785.0; 0.4458874458874459; 2.197801999999996; 0.6593409999999977
1547.0; 6701.0; 0.5584415584415584; 4.040403999999995; 3.5016839999999974
1549.0; 6742.0; 0.7229437229437229; 3.584906; 0.0
1551.0; 6414.0; 0.45454545454545453; 11.666667; 9.074074
1553.0; 7467.0; 0.5497835497835498; 9.514562999999995; 0.0
1554.0; 6620.0; 0.4199134199134199; 6.478873999999998; 6.478873999999998
1555.0; 6605.0; 0.7229437229437229; 2.2837369999999986; 0.2768160000000002
1556.0; 7481.0; 0.2813852813852814; 0.0; 0.0
1559.0; 6424.0; 0.3852813852813853; 0.0; 0.0
1565.0; 6498.0; 0.4199134199134199; 0.0; 0.0
