DataId; RankerBuildTimes; KendallRankCorrelation; Loss; RootMeanSquareError; RankerPredictTimes; BestThreeLoss
1025.0; 4225.0; -0.09090909090909091; 2.542373000000012; 11.462768776746788; 0.0; 2.542373000000012
2.0; 2626.0; 0.5064935064935064; 4.106463000000005; 44.382865514748836; 0.0; 2.9657789999999977
1026.0; 2736.0; 0.2813852813852814; 0.46511599999999476; 8.008093665855256; 0.0; 0.46511599999999476
4.0; 2704.0; 0.16017316017316016; 6.666665999999992; 10.487922806158267; 0.0; 2.666665999999992
7.0; 2721.0; 0.5064935064935064; 5.862069000000005; 15.326435347877938; 0.0; 3.103448
9.0; 2720.0; 0.7402597402597403; 7.636363000000003; 8.254949839303924; 0.0; 1.8181820000000073
10.0; 2737.0; 0.5151515151515151; 7.6190480000000065; 10.370664899127892; 0.0; 3.333334000000008
11.0; 2565.0; 0.3852813852813853; 1.6393450000000058; 13.346137488480164; 0.0; 1.6393450000000058
40971.0; 2579.0; 0.7229437229437229; 0.0; 24.911696150391325; 0.0; 0.0
13.0; 2643.0; 0.05627705627705628; 0.0; 5.224072030512588; 0.0; 0.0
15.0; 3481.0; 0.31601731601731603; 0.5797110000000032; 20.82253542234699; 0.0; 0.5797110000000032
1045.0; 3439.0; 0.29004329004329005; 0.0; 8.03589749364546; 0.0; 0.0
40981.0; 3220.0; -0.10822510822510822; NaN; NaN; 0.0; NaN
1048.0; 3002.0; 0.3939393939393939; 4.444443999999997; 17.312963224685852; 0.0; 0.0
25.0; 2360.0; 0.5497835497835498; 2.990653999999992; 6.0066593031015785; 0.0; 1.8691589999999962
27.0; 2236.0; 0.30735930735930733; 2.4299060000000026; 7.124043056071389; 0.0; 2.4299060000000026
29.0; 2282.0; 0.19480519480519481; 8.23529400000001; 4.951691332763533; 0.0; 1.7647060000000039
1054.0; 2267.0; 0.10822510822510822; 3.111110999999994; 12.334095802944926; 0.0; 2.222221999999988
31.0; 2283.0; 0.16883116883116883; 3.2885909999999967; 8.683737817235173; 0.0; 0.7382549999999952
1055.0; 2282.0; 0.08225108225108226; 0.8333340000000078; 10.4111256881849; 0.0; 0.8333340000000078
34.0; 2236.0; 0.341991341991342; 1.5999999999999943; 11.033853019059503; 0.0; 0.0
40994.0; 2266.0; -0.0735930735930736; NaN; NaN; 0.0; NaN
35.0; 2267.0; 0.6103896103896104; 0.7920790000000011; 29.804624966655876; 0.0; 0.7920790000000011
1059.0; 2253.0; 0.42857142857142855; 0.0; 6.6435944406268; 0.0; 0.0
1060.0; 2237.0; 0.4458874458874459; 5.0; 8.98557810245785; 0.0; 0.0
37.0; 2256.0; 0.19480519480519481; 7.280701999999991; 9.607968436362055; 0.0; 0.614034999999987
1061.0; 2255.0; 0.0735930735930736; 2.666665999999992; 12.177646966073759; 0.0; 1.333332999999996
1062.0; 2267.0; 0.21212121212121213; 10.0; 10.881309814570297; 0.0; 2.5
39.0; 2235.0; 0.6536796536796536; 2.5531919999999957; 13.330869571098546; 0.0; 0.851064000000008
1063.0; 2251.0; 0.3852813852813853; 1.1688309999999973; 38.4889968612315; 0.0; 0.12986999999999682
40.0; 2251.0; 0.30735930735930733; 16.0; 11.592006019937012; 0.0; 11.0
1064.0; 2253.0; -0.12554112554112554; 5.18518499999999; 7.719949629802815; 0.0; 4.44444399999999
41.0; 2251.0; 0.5151515151515151; 0.0; 8.141441589008274; 0.0; 0.0
1065.0; 2252.0; 0.5238095238095238; 0.29850700000000074; 4.380941826898599; 0.0; 0.0
42.0; 2257.0; 0.6277056277056277; 0.0; 42.2258398044119; 0.0; 0.0
1066.0; 2267.0; 0.20346320346320346; 9.756097999999994; 7.850893079401754; 0.0; 1.4634149999999977
43.0; 2252.0; -0.021645021645021644; 1.5730330000000095; 12.561212405419992; 0.0; 1.5730330000000095
1071.0; 2252.0; 0.5238095238095238; 0.0; 1.9338725361127924; 0.0; 0.0
48.0; 2269.0; 0.4458874458874459; 3.902439000000001; 17.84824722606561; 0.0; 1.9512189999999947
49.0; 2251.0; 0.2813852813852814; 87.045455; 22.437579799051644; 0.0; 3.863636999999997
1073.0; 2237.0; 0.3593073593073593; 1.25; 6.938946449265897; 0.0; 1.25
50.0; 2252.0; 0.10822510822510822; 17.535212; 12.362145967532525; 0.0; 1.5492960000000124
51.0; 2235.0; 0.3246753246753247; 5.1764710000000065; 23.82871698318342; 0.0; 5.1764710000000065
1075.0; 2268.0; 0.3246753246753247; 0.0; 11.762890000320827; 0.0; 0.0
52.0; 2256.0; 0.16883116883116883; 20.0; 27.944020508024202; 0.0; 10.0
53.0; 2251.0; 0.2554112554112554; 1.0126579999999876; 11.551911079875095; 0.0; 1.0126579999999876
54.0; 2267.0; 0.5497835497835498; 0.0; 12.95905924308438; 0.0; 0.0
55.0; 2235.0; 0.21212121212121213; 0.46511599999999476; 4.227249393647208; 0.0; 0.0
56.0; 2235.0; 0.31601731601731603; 0.3125; 17.240138285317045; 0.0; 0.3125
4153.0; 2251.0; 0.4458874458874459; 0.0; 20.668805498763348; 0.0; 0.0
59.0; 2267.0; 0.3852813852813853; 6.078431999999992; 20.55049940854459; 0.0; 0.0
61.0; 2267.0; 0.46320346320346323; 1.4285710000000051; 17.22032259365311; 0.0; 1.4285710000000051
62.0; 2267.0; 0.5411255411255411; 3.478260999999989; 23.507225555150285; 0.0; 0.0
1100.0; 2251.0; 0.14285714285714285; 6.571429000000002; 18.610948528812926; 0.0; 6.571429000000002
1115.0; 2267.0; 0.341991341991342; 32.68292700000001; 16.192064824293777; 0.0; 32.68292700000001
1117.0; 2267.0; 0.3593073593073593; 0.0; 11.826894618762333; 0.0; 0.0
1121.0; 2252.0; 0.22943722943722944; 0.0; 13.293264857050872; 0.0; 0.0
1167.0; 2267.0; 0.36796536796536794; 1.5053759999999983; 18.54274523070788; 0.0; 1.5053759999999983
163.0; 2235.0; 0.42857142857142855; 16.0; 49.78948884937979; 0.0; 16.0
164.0; 2267.0; 0.5238095238095238; 0.7142860000000013; 17.39154988286513; 0.0; 0.7142860000000013
171.0; 2252.0; 0.43722943722943725; 6.5060239999999965; 15.12783758012577; 0.0; 2.1686750000000004
172.0; 2252.0; 0.08225108225108226; 60.0; 23.472055112882767; 0.0; 50.0
186.0; 2267.0; 0.1774891774891775; 4.067796999999999; 9.664715806711843; 0.0; 0.0
187.0; 2251.0; 0.45454545454545453; 1.6326529999999906; 18.83256761095391; 0.0; 0.0
188.0; 2251.0; 0.5064935064935064; 0.37209300000000667; 16.280377320727617; 0.0; 0.0
6332.0; 2251.0; 0.2727272727272727; 2.515724000000006; 20.830316941971482; 0.0; 0.0
4329.0; 2249.0; 0.36796536796536794; 1.0071939999999984; 4.458063888901597; 0.0; 0.14388499999999738
